time_s,time_h,Bathroom1_Shower_mdot_kg_s,Bathroom1_Shower_temp_C,Bathroom1_Faucet_mdot_kg_s,Bathroom1_Faucet_temp_C,Bathroom2_Shower_mdot_kg_s,Bathroom2_Shower_temp_C,Bathroom2_Faucet_mdot_kg_s,Bathroom2_Faucet_temp_C,Kitchen_Sink_mdot_kg_s,Kitchen_Sink_temp_C
20840.0,5.7889,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4122
20880.0,5.8000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4120
20920.0,5.8111,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4117
20960.0,5.8222,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4112
21000.0,5.8333,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4108
21040.0,5.8444,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4104
21080.0,5.8556,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4101
21120.0,5.8667,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4099
21160.0,5.8778,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4099
21200.0,5.8889,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4101
21240.0,5.9000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4104
21280.0,5.9111,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4108
21320.0,5.9222,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4112
21360.0,5.9333,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4116
21400.0,5.9444,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4118
21440.0,5.9556,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4119
21480.0,5.9667,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4118
21520.0,5.9778,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4115
21560.0,5.9889,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4112
21600.0,6.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4107
21640.0,6.0111,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4102
21680.0,6.0222,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4098
21720.0,6.0333,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4096
21760.0,6.0444,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4095
21800.0,6.0556,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4095
21840.0,6.0667,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4098
21880.0,6.0778,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4102
21920.0,6.0889,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4106
21960.0,6.1000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4111
22000.0,6.1111,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4116
22040.0,6.1222,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4119
22080.0,6.1333,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4121
22120.0,6.1444,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4121
22160.0,6.1556,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4119
22200.0,6.1667,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4115
22240.0,6.1778,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4111
22280.0,6.1889,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4107
22320.0,6.2000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4102
22360.0,6.2111,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4099
22400.0,6.2222,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4098
22440.0,6.2333,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4098
22480.0,6.2444,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4100
22520.0,6.2556,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4103
22560.0,6.2667,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4107
22600.0,6.2778,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4111
22640.0,6.2889,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4115
22680.0,6.3000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4117
22720.0,6.3111,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4118
22760.0,6.3222,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4117
22800.0,6.3333,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4114
22840.0,6.3444,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4110
22880.0,6.3556,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4106
22920.0,6.3667,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4101
22960.0,6.3778,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4097
23000.0,6.3889,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4094
23040.0,6.4000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4093
23080.0,6.4111,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4094
23120.0,6.4222,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4096
23160.0,6.4333,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4100
23200.0,6.4444,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4105
23240.0,6.4556,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4110
23280.0,6.4667,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4115
23320.0,6.4778,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4118
23360.0,6.4889,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4120
23400.0,6.5000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4120
23440.0,6.5111,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4118
23480.0,6.5222,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4114
23520.0,6.5333,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4110
23560.0,6.5444,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4105
23600.0,6.5556,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4101
23640.0,6.5667,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4098
23680.0,6.5778,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4097
23720.0,6.5889,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4097
23760.0,6.6000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4099
23800.0,6.6111,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4102
23840.0,6.6222,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4106
23880.0,6.6333,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4110
23920.0,6.6444,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4114
23960.0,6.6556,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4116
24000.0,6.6667,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4117
24040.0,6.6778,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4116
24080.0,6.6889,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4113
24120.0,6.7000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4109
24160.0,6.7111,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4104
24200.0,6.7222,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4100
24240.0,6.7333,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4096
24280.0,6.7444,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4093
24320.0,6.7556,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4092
24360.0,6.7667,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4093
24400.0,6.7778,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4095
24440.0,6.7889,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4099
24480.0,6.8000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4104
24520.0,6.8111,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4109
24560.0,6.8222,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4113
24600.0,6.8333,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4117
24640.0,6.8444,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4119
24680.0,6.8556,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4118
24720.0,6.8667,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4116
24760.0,6.8778,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4113
24800.0,6.8889,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4109
24840.0,6.9000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4104
24880.0,6.9111,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4100
24920.0,6.9222,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4097
24960.0,6.9333,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4096
25000.0,6.9444,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4096
25040.0,6.9556,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4098
25080.0,6.9667,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4101
25120.0,6.9778,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4106
25160.0,6.9889,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,57.4111
25200.0,7.0000,0.1500,42.3461,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.1000,58.2623
25240.0,7.0111,0.1500,59.8870,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.1000,60.2181
25280.0,7.0222,0.1500,57.7803,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.1000,58.7478
25320.0,7.0333,0.1500,55.7144,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.1000,56.6615
25360.0,7.0444,0.1500,53.7608,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.1000,54.6569
25400.0,7.0556,0.1500,51.9133,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.1000,52.7608
25440.0,7.0667,0.1500,50.1661,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.1000,50.9677
25480.0,7.0778,0.1500,48.5135,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.1000,49.2717
25520.0,7.0889,0.1500,47.4688,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,49.0346
25560.0,7.1000,0.1500,46.6093,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,48.7995
25600.0,7.1111,0.1500,45.7826,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,48.5661
25640.0,7.1222,0.1500,44.9826,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,48.3341
25680.0,7.1333,0.1500,44.2085,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,48.1015
25720.0,7.1444,0.1500,43.4595,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,47.8628
25760.0,7.1556,0.1500,42.7350,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,47.6083
25800.0,7.1667,0.1500,42.0345,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,47.3243
25840.0,7.1778,0.1500,41.3573,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,46.9957
25880.0,7.1889,0.1500,40.7028,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,46.6105
25920.0,7.2000,0.1500,40.0703,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,46.1623
25960.0,7.2111,0.1500,39.4591,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,45.6520
26000.0,7.2222,0.1500,38.8684,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,45.0868
26040.0,7.2333,0.1500,38.2976,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,44.4779
26080.0,7.2444,0.1500,37.7459,0.0000,20.0000,0.0000,20.0000,0.0000,20.0000,0.0000,43.8386
26120.0,7.2556,0.0000,37.5420,0.0500,34.9136,0.0000,20.0000,0.0000,20.0000,0.0000,43.1815
26160.0,7.2667,0.0000,37.4507,0.0500,37.2262,0.0000,20.0000,0.0000,20.0000,0.0000,42.5179
26200.0,7.2778,0.0000,37.3598,0.0500,37.1624,0.0000,20.0000,0.0000,20.0000,0.0000,41.8565
26240.0,7.2889,0.0000,37.2694,0.0500,37.1023,0.0000,20.0000,0.0000,20.0000,0.0000,41.2040
26280.0,7.3000,0.0000,37.1794,0.0500,37.0458,0.0000,20.0000,0.0000,20.0000,0.0000,40.5654
26320.0,7.3111,0.0000,37.0900,0.0500,36.9897,0.0000,20.0000,0.0000,20.0000,0.0000,39.9459
26360.0,7.3222,0.0000,37.0010,0.0500,36.9336,0.0000,20.0000,0.0000,20.0000,0.0000,39.3515
26400.0,7.3333,0.0000,36.9124,0.0000,36.8615,0.0000,20.0000,0.0000,20.0000,0.0000,38.7908
26440.0,7.3444,0.0000,36.8244,0.0000,36.7737,0.0000,20.0000,0.0000,20.0000,0.0000,38.2736
26480.0,7.3556,0.0000,36.7368,0.0000,36.6864,0.0000,20.0000,0.0000,20.0000,0.0000,37.8095
26520.0,7.3667,0.0000,36.6496,0.0000,36.5995,0.0000,20.0000,0.0000,20.0000,0.0000,37.4055
26560.0,7.3778,0.0000,36.5629,0.0000,36.5130,0.0000,20.0000,0.0000,20.0000,0.0000,37.0644
26600.0,7.3889,0.0000,36.4766,0.0000,36.4270,0.0000,20.0000,0.0000,20.0000,0.0000,36.7841
26640.0,7.4000,0.0000,36.3908,0.0000,36.3415,0.0000,20.0000,0.0000,20.0000,0.0000,36.5584
26680.0,7.4111,0.0000,36.3055,0.0000,36.2564,0.0000,20.0000,0.0000,20.0000,0.0000,36.3784
26720.0,7.4222,0.0000,36.2206,0.0000,36.1717,0.0000,20.0000,0.0000,20.0000,0.0000,36.2341
26760.0,7.4333,0.0000,36.1361,0.0000,36.0875,0.0000,20.0000,0.0000,20.0000,0.0000,36.1159
26800.0,7.4444,0.0000,36.0521,0.0000,36.0037,0.0000,20.0000,0.0000,20.0000,0.0000,36.0158
26840.0,7.4556,0.0000,35.9685,0.0000,35.9204,0.0000,20.0000,0.0000,20.0000,0.0000,35.9278
26880.0,7.4667,0.0000,35.8853,0.0000,35.8375,0.0000,20.0000,0.0000,20.0000,0.0000,35.8480
26920.0,7.4778,0.0000,35.8026,0.0000,35.7550,0.0000,20.0000,0.0000,20.0000,0.0000,35.7746
26960.0,7.4889,0.0000,35.7203,0.0000,35.6730,0.0000,20.0000,0.0000,20.0000,0.0000,35.7075
27000.0,7.5000,0.0000,35.6384,0.0000,35.5914,0.1500,29.3712,0.0000,20.0000,0.0000,35.6478
27040.0,7.5111,0.0000,35.5570,0.0000,35.5102,0.1500,38.7998,0.0000,20.0000,0.0000,35.6001
27080.0,7.5222,0.0000,35.4760,0.0000,35.4294,0.1500,38.5314,0.0000,20.0000,0.0000,35.5933
27120.0,7.5333,0.0000,35.3954,0.0000,35.3490,0.1500,37.9663,0.0000,20.0000,0.0000,35.6882
27160.0,7.5444,0.0000,35.3152,0.0000,35.2691,0.1500,37.4129,0.0000,20.0000,0.0000,35.9182
27200.0,7.5556,0.0000,35.2355,0.0000,35.1896,0.1500,36.8783,0.0000,20.0000,0.0000,36.2411
27240.0,7.5667,0.0000,35.1561,0.0000,35.1105,0.1500,36.3619,0.0000,20.0000,0.0000,36.5615
27280.0,7.5778,0.0000,35.0772,0.0000,35.0318,0.1500,35.8632,0.0000,20.0000,0.0000,36.7869
27320.0,7.5889,0.0000,34.9987,0.0000,34.9535,0.1500,35.3815,0.0000,20.0000,0.0000,36.8648
27360.0,7.6000,0.0000,34.9206,0.0000,34.8757,0.1500,34.9164,0.0000,20.0000,0.0000,36.7869
27400.0,7.6111,0.0000,34.8429,0.0000,34.7982,0.1500,34.4674,0.0000,20.0000,0.0000,36.5753
27440.0,7.6222,0.0000,34.7656,0.0000,34.7211,0.1500,34.0339,0.0000,20.0000,0.0000,36.2643
27480.0,7.6333,0.0000,34.6887,0.0000,34.6445,0.1500,33.6154,0.0000,20.0000,0.0000,35.8884
27520.0,7.6444,0.0000,34.6122,0.0000,34.5682,0.1500,33.2114,0.0000,20.0000,0.0000,35.4755
27560.0,7.6556,0.0000,34.5361,0.0000,34.4923,0.1500,32.8213,0.0000,20.0000,0.0000,35.0458
27600.0,7.6667,0.0000,34.4604,0.0000,34.4169,0.1500,32.4445,0.0000,20.0000,0.0000,34.6126
27640.0,7.6778,0.0000,34.3851,0.0000,34.3418,0.1500,32.0805,0.0000,20.0000,0.0000,34.1838
27680.0,7.6889,0.0000,34.3102,0.0000,34.2671,0.1500,31.7287,0.0000,20.0000,0.0000,33.7642
27720.0,7.7000,0.0000,34.2357,0.0000,34.1928,0.1500,31.3886,0.0000,20.0000,0.0000,33.3559
27760.0,7.7111,0.0000,34.1615,0.0000,34.1189,0.1500,31.0598,0.0000,20.0000,0.0000,32.9602
27800.0,7.7222,0.0000,34.0878,0.0000,34.0454,0.1500,30.7418,0.0000,20.0000,0.0000,32.5772
27840.0,7.7333,0.0000,34.0144,0.0000,33.9722,0.1500,30.4342,0.0000,20.0000,0.0000,32.2068
27880.0,7.7444,0.0000,33.9414,0.0000,33.8995,0.1500,30.1366,0.0000,20.0000,0.0000,31.8489
27920.0,7.7556,0.0000,33.8688,0.0000,33.8271,0.0000,30.0244,0.0000,20.0000,0.0000,31.5029
27960.0,7.7667,0.0000,33.7966,0.0000,33.7551,0.0000,29.9722,0.0000,20.0000,0.0000,31.1692
28000.0,7.7778,0.0000,33.7248,0.0000,33.6835,0.0000,29.9203,0.0000,20.0000,0.0000,30.8512
28040.0,7.7889,0.0000,33.6533,0.0000,33.6122,0.0000,29.8686,0.0000,20.0000,0.0000,30.5574
28080.0,7.8000,0.0000,33.5822,0.0000,33.5413,0.0000,29.8172,0.0000,20.0000,0.0000,30.2976
28120.0,7.8111,0.0000,33.5115,0.0000,33.4708,0.0000,29.7661,0.0000,20.0000,0.0000,30.0780
28160.0,7.8222,0.0000,33.4411,0.0000,33.4006,0.0000,29.7153,0.0000,20.0000,0.0000,29.8992
28200.0,7.8333,0.0000,33.3711,0.0000,33.3309,0.0000,29.6647,0.0000,20.0000,0.0000,29.7563
28240.0,7.8444,0.0000,33.3015,0.0000,33.2614,0.0000,29.6143,0.0000,20.0000,0.0000,29.6422
28280.0,7.8556,0.0000,33.2322,0.0000,33.1924,0.0000,29.5643,0.0000,20.0000,0.0000,29.5491
28320.0,7.8667,0.0000,33.1633,0.0000,33.1237,0.0000,29.5145,0.0000,20.0000,0.0000,29.4707
28360.0,7.8778,0.0000,33.0948,0.0000,33.0553,0.0000,29.4649,0.0000,20.0000,0.0000,29.4025
28400.0,7.8889,0.0000,33.0266,0.0000,32.9874,0.0000,29.4156,0.0000,20.0000,0.0000,29.3419
28440.0,7.9000,0.0000,32.9587,0.0000,32.9197,0.0000,29.3666,0.0000,20.0000,0.0000,29.2878
28480.0,7.9111,0.0000,32.8912,0.0000,32.8524,0.0000,29.3178,0.0000,20.0000,0.0000,29.2408
28520.0,7.9222,0.0000,32.8241,0.0000,32.7855,0.0000,29.2693,0.0000,20.0000,0.0000,29.2019
28560.0,7.9333,0.0000,32.7573,0.0000,32.7189,0.0000,29.2210,0.0000,20.0000,0.0000,29.1732
28600.0,7.9444,0.0000,32.6909,0.0000,32.6527,0.0000,29.1730,0.0000,20.0000,0.0000,29.1566
28640.0,7.9556,0.0000,32.6248,0.0000,32.5868,0.0000,29.1252,0.0000,20.0000,0.0000,29.1541
28680.0,7.9667,0.0000,32.5591,0.0000,32.5213,0.0000,29.0777,0.0000,20.0000,0.0000,29.1672
28720.0,7.9778,0.0000,32.4937,0.0000,32.4561,0.0000,29.0304,0.0000,20.0000,0.0000,29.1969
28760.0,7.9889,0.0000,32.4286,0.0000,32.3912,0.0000,28.9834,0.0000,20.0000,0.0000,29.2436
28800.0,8.0000,0.0000,32.3639,0.0000,32.3267,0.0000,28.9366,0.0300,21.6779,0.0000,29.3070
28840.0,8.0111,0.0000,32.2995,0.0000,32.2625,0.0000,28.8901,0.0300,30.3727,0.0000,29.3869
28880.0,8.0222,0.0000,32.2354,0.0000,32.1986,0.0000,28.8438,0.0300,32.3264,0.0000,29.4912
28920.0,8.0333,0.0000,32.1717,0.0000,32.1351,0.0000,28.7977,0.0300,33.1574,0.0000,29.6492
28960.0,8.0444,0.0000,32.1083,0.0000,32.0719,0.0000,28.7519,0.0300,33.5632,0.0000,29.9034
29000.0,8.0556,0.0000,32.0453,0.0000,32.0090,0.0000,28.7064,0.0300,33.7287,0.0000,30.2781
29040.0,8.0667,0.0000,31.9826,0.0000,31.9465,0.0000,28.6610,0.0300,33.8053,0.0000,30.7563
29080.0,8.0778,0.0000,31.9202,0.0000,31.8843,0.0000,28.6159,0.0300,33.8583,0.0000,31.2854
29120.0,8.0889,0.0000,31.8581,0.0000,31.8224,0.0000,28.5710,0.0000,33.7862,0.0000,31.8029
29160.0,8.1000,0.0000,31.7963,0.0000,31.7608,0.0000,28.5264,0.0000,33.7144,0.0000,32.2593
29200.0,8.1111,0.0000,31.7349,0.0000,31.6996,0.0000,28.4820,0.0000,33.6430,0.0000,32.6280
29240.0,8.1222,0.0000,31.6738,0.0000,31.6387,0.0000,28.4378,0.0000,33.5719,0.0000,32.9024
29280.0,8.1333,0.0000,31.6130,0.0000,31.5780,0.0000,28.3939,0.0000,33.5012,0.0000,33.0897
29320.0,8.1444,0.0000,31.5525,0.0000,31.5178,0.0000,28.3502,0.0000,33.4309,0.0000,33.2045
29360.0,8.1556,0.0000,31.4924,0.0000,31.4578,0.0000,28.3067,0.0000,33.3610,0.0000,33.2635
29400.0,8.1667,0.0000,31.4325,0.0000,31.3981,0.0000,28.2634,0.0000,33.2914,0.0000,33.2825
29440.0,8.1778,0.0000,31.3730,0.0000,31.3387,0.0000,28.2204,0.0000,33.2222,0.0000,33.2745
29480.0,8.1889,0.0000,31.3137,0.0000,31.2797,0.0000,28.1776,0.0000,33.1534,0.0000,33.2493
29520.0,8.2000,0.0000,31.2548,0.0000,31.2210,0.0000,28.1350,0.0000,33.0849,0.0000,33.2141
29560.0,8.2111,0.0000,31.1962,0.0000,31.1625,0.0000,28.0927,0.0000,33.0167,0.0000,33.1737
29600.0,8.2222,0.0000,31.1379,0.0000,31.1044,0.0000,28.0505,0.0000,32.9489,0.0000,33.1318
29640.0,8.2333,0.0000,31.0799,0.0000,31.0466,0.0000,28.0086,0.0000,32.8815,0.0000,33.0912
29680.0,8.2444,0.0000,31.0222,0.0000,30.9890,0.0000,27.9669,0.0000,32.8144,0.0000,33.0547
29720.0,8.2556,0.0000,30.9648,0.0000,30.9318,0.0000,27.9254,0.0000,32.7477,0.0000,33.0245
29760.0,8.2667,0.0000,30.9077,0.0000,30.8749,0.0000,27.8841,0.0000,32.6813,0.0000,33.0031
29800.0,8.2778,0.0000,30.8509,0.0000,30.8183,0.0000,27.8431,0.0000,32.6153,0.0000,32.9928
29840.0,8.2889,0.0000,30.7944,0.0000,30.7619,0.0000,27.8022,0.0000,32.5496,0.0000,32.9954
29880.0,8.3000,0.0000,30.7382,0.0000,30.7059,0.0000,27.7616,0.0000,32.4842,0.0000,33.0123
29920.0,8.3111,0.0000,30.6823,0.0000,30.6501,0.0000,27.7212,0.0000,32.4192,0.0000,33.0445
29960.0,8.3222,0.0000,30.6266,0.0000,30.5947,0.0000,27.6810,0.0000,32.3545,0.0000,33.0921
30000.0,8.3333,0.0000,30.5713,0.0000,30.5395,0.0000,27.6410,0.0000,32.2902,0.0000,33.1547
